Datetime,Dn,Dm,Dx,Sn,Sm,Sx,source_file,Ta,Ua,Pa,Th,Vh,Vs,Vr
2024-09-22_090002,150.0,163.0,172.0,6.4,7.3,8.6,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_092002,157.0,171.0,182.0,4.4,4.7,5.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_092002,157.0,171.0,182.0,4.4,4.7,5.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_094002,147.0,167.0,184.0,2.9,3.6,4.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_094002,147.0,167.0,184.0,2.9,3.6,4.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_100002,126.0,143.0,152.0,6.7,8.2,10.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_100002,126.0,143.0,152.0,6.7,8.2,10.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_102002,134.0,149.0,183.0,5.5,7.3,8.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_102002,134.0,149.0,183.0,5.5,7.3,8.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_104002,136.0,151.0,167.0,4.4,6.7,8.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_104002,136.0,151.0,167.0,4.4,6.7,8.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_110002,132.0,151.0,184.0,3.6,6.8,7.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_110002,132.0,151.0,184.0,3.6,6.8,7.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_112002,121.0,146.0,173.0,4.4,5.8,8.2,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_112002,121.0,146.0,173.0,4.4,5.8,8.2,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_114002,110.0,162.0,174.0,3.1,4.2,4.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_114002,110.0,162.0,174.0,3.1,4.2,4.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_120002,157.0,173.0,182.0,3.1,4.0,5.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_120002,157.0,173.0,182.0,3.1,4.0,5.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_122002,122.0,140.0,156.0,5.7,6.9,8.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_122002,122.0,140.0,156.0,5.7,6.9,8.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_124002,115.0,147.0,168.0,3.4,4.6,5.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_124002,115.0,147.0,168.0,3.4,4.6,5.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_130002,151.0,158.0,168.0,5.1,6.1,6.7,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_130002,151.0,158.0,168.0,5.1,6.1,6.7,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_132002,141.0,154.0,169.0,4.8,5.5,6.3,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_132002,141.0,154.0,169.0,4.8,5.5,6.3,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_134002,123.0,136.0,145.0,8.4,8.9,9.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_134002,123.0,136.0,145.0,8.4,8.9,9.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_140002,142.0,157.0,183.0,5.2,5.9,7.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_140002,142.0,157.0,183.0,5.2,5.9,7.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_142002,102.0,181.0,208.0,1.8,2.4,3.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_142002,102.0,181.0,208.0,1.8,2.4,3.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_144002,124.0,147.0,168.0,3.2,4.4,5.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_144002,124.0,147.0,168.0,3.2,4.4,5.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_150002,147.0,158.0,165.0,5.3,6.3,7.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_150002,147.0,158.0,165.0,5.3,6.3,7.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_152002,109.0,131.0,165.0,4.3,5.7,7.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_152002,109.0,131.0,165.0,4.3,5.7,7.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_154002,90.0,146.0,165.0,2.6,4.2,5.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_154002,90.0,146.0,165.0,2.6,4.2,5.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_160002,137.0,147.0,162.0,4.2,5.2,6.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_160002,137.0,147.0,162.0,4.2,5.2,6.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_162002,137.0,146.0,155.0,6.5,9.1,11.7,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_162002,137.0,146.0,155.0,6.5,9.1,11.7,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_164002,132.0,188.0,232.0,0.9,3.5,5.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_164002,132.0,188.0,232.0,0.9,3.5,5.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_170002,102.0,140.0,167.0,5.4,7.1,10.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_170002,102.0,140.0,167.0,5.4,7.1,10.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_172002,130.0,151.0,161.0,2.8,4.1,6.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_172002,130.0,151.0,161.0,2.8,4.1,6.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_174002,144.0,164.0,182.0,2.1,3.5,4.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_174002,144.0,164.0,182.0,2.1,3.5,4.4,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_180002,132.0,146.0,156.0,3.3,4.3,5.6,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_180002,132.0,146.0,156.0,3.3,4.3,5.6,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_182002,139.0,146.0,158.0,2.9,3.8,4.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_182002,139.0,146.0,158.0,2.9,3.8,4.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_184002,153.0,166.0,185.0,4.5,6.0,7.2,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_184002,153.0,166.0,185.0,4.5,6.0,7.2,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_190002,125.0,145.0,165.0,3.8,4.6,6.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_190002,125.0,145.0,165.0,3.8,4.6,6.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_192002,122.0,146.0,160.0,4.0,4.3,5.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_192002,122.0,146.0,160.0,4.0,4.3,5.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_194002,134.0,159.0,175.0,2.1,2.3,3.2,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_194002,134.0,159.0,175.0,2.1,2.3,3.2,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_200002,91.0,119.0,140.0,2.1,3.8,5.3,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_200002,91.0,119.0,140.0,2.1,3.8,5.3,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_202002,119.0,134.0,151.0,3.6,4.4,5.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_202002,119.0,134.0,151.0,3.6,4.4,5.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_204002,142.0,154.0,164.0,5.8,7.0,8.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_204002,142.0,154.0,164.0,5.8,7.0,8.1,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_210002,135.0,160.0,190.0,3.5,4.7,5.7,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_210002,135.0,160.0,190.0,3.5,4.7,5.7,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_212002,121.0,151.0,186.0,4.3,5.4,6.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_212002,121.0,151.0,186.0,4.3,5.4,6.5,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_214002,117.0,137.0,163.0,3.9,5.2,7.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_214002,117.0,137.0,163.0,3.9,5.2,7.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_220002,169.0,186.0,207.0,3.1,4.8,5.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_220002,169.0,186.0,207.0,3.1,4.8,5.8,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_222002,171.0,190.0,221.0,3.2,3.5,4.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_222002,171.0,190.0,221.0,3.2,3.5,4.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_224002,144.0,162.0,176.0,4.5,5.3,6.3,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_224002,144.0,162.0,176.0,4.5,5.3,6.3,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_230002,1.0,132.0,153.0,1.2,5.7,6.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_230002,1.0,132.0,153.0,1.2,5.7,6.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_232002,120.0,176.0,200.0,3.3,5.2,6.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_232002,120.0,176.0,200.0,3.3,5.2,6.9,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_234002,132.0,145.0,160.0,8.3,8.7,10.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_234002,132.0,145.0,160.0,8.3,8.7,10.0,VPMI.2024.266.0R1.csv,,,,,,,
2024-09-22_000003,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,748.2,,,,
2024-09-22_000003,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,748.2,,,,
2024-09-22_002003,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,748.4,,,,
2024-09-22_002003,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,748.4,,,,
2024-09-22_004003,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,748.5,,,,
2024-09-22_004003,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,748.5,,,,
2024-09-22_010003,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,748.8,,,,
2024-09-22_010003,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,748.8,,,,
2024-09-22_012003,,,,,,,VPMI.2024.266.0R2.csv,11.6,100.0,748.5,,,,
2024-09-22_012003,,,,,,,VPMI.2024.266.0R2.csv,11.6,100.0,748.5,,,,
2024-09-22_014003,,,,,,,VPMI.2024.266.0R2.csv,11.6,100.0,748.9,,,,
2024-09-22_014003,,,,,,,VPMI.2024.266.0R2.csv,11.6,100.0,748.9,,,,
2024-09-22_020003,,,,,,,VPMI.2024.266.0R2.csv,11.1,100.0,749.1,,,,
2024-09-22_020003,,,,,,,VPMI.2024.266.0R2.csv,11.1,100.0,749.1,,,,
2024-09-22_022003,,,,,,,VPMI.2024.266.0R2.csv,11.2,100.0,749.3,,,,
2024-09-22_022003,,,,,,,VPMI.2024.266.0R2.csv,11.2,100.0,749.3,,,,
2024-09-22_024003,,,,,,,VPMI.2024.266.0R2.csv,11.5,100.0,749.3,,,,
2024-09-22_024003,,,,,,,VPMI.2024.266.0R2.csv,11.5,100.0,749.3,,,,
2024-09-22_030003,,,,,,,VPMI.2024.266.0R2.csv,11.2,100.0,749.3,,,,
2024-09-22_030003,,,,,,,VPMI.2024.266.0R2.csv,11.2,100.0,749.3,,,,
2024-09-22_032003,,,,,,,VPMI.2024.266.0R2.csv,11.3,100.0,749.7,,,,
2024-09-22_032003,,,,,,,VPMI.2024.266.0R2.csv,11.3,100.0,749.7,,,,
2024-09-22_034003,,,,,,,VPMI.2024.266.0R2.csv,11.4,100.0,749.3,,,,
2024-09-22_034003,,,,,,,VPMI.2024.266.0R2.csv,11.4,100.0,749.3,,,,
2024-09-22_040003,,,,,,,VPMI.2024.266.0R2.csv,11.4,100.0,749.5,,,,
2024-09-22_040003,,,,,,,VPMI.2024.266.0R2.csv,11.4,100.0,749.5,,,,
2024-09-22_042003,,,,,,,VPMI.2024.266.0R2.csv,11.0,100.0,749.3,,,,
2024-09-22_042003,,,,,,,VPMI.2024.266.0R2.csv,11.0,100.0,749.3,,,,
2024-09-22_044003,,,,,,,VPMI.2024.266.0R2.csv,11.0,100.0,749.1,,,,
2024-09-22_044003,,,,,,,VPMI.2024.266.0R2.csv,11.0,100.0,749.1,,,,
2024-09-22_050003,,,,,,,VPMI.2024.266.0R2.csv,11.3,100.0,748.9,,,,
2024-09-22_050003,,,,,,,VPMI.2024.266.0R2.csv,11.3,100.0,748.9,,,,
2024-09-22_052003,,,,,,,VPMI.2024.266.0R2.csv,11.6,100.0,748.7,,,,
2024-09-22_052003,,,,,,,VPMI.2024.266.0R2.csv,11.6,100.0,748.7,,,,
2024-09-22_054003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.8,,,,
2024-09-22_054003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.8,,,,
2024-09-22_060003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.7,,,,
2024-09-22_060003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.7,,,,
2024-09-22_062003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.5,,,,
2024-09-22_062003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.5,,,,
2024-09-22_064003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.4,,,,
2024-09-22_064003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.4,,,,
2024-09-22_070003,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,748.0,,,,
2024-09-22_070003,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,748.0,,,,
2024-09-22_072003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,747.9,,,,
2024-09-22_072003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,747.9,,,,
2024-09-22_074003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.0,,,,
2024-09-22_074003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.0,,,,
2024-09-22_080003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.0,,,,
2024-09-22_080003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,748.0,,,,
2024-09-22_082003,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,748.1,,,,
2024-09-22_082003,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,748.1,,,,
2024-09-22_084003,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,747.8,,,,
2024-09-22_084003,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,747.8,,,,
2024-09-22_090003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,747.5,,,,
2024-09-22_090003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,747.5,,,,
2024-09-22_092003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,747.6,,,,
2024-09-22_092003,,,,,,,VPMI.2024.266.0R2.csv,11.9,100.0,747.6,,,,
2024-09-22_094003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,747.7,,,,
2024-09-22_094003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,747.7,,,,
2024-09-22_100003,,,,,,,VPMI.2024.266.0R2.csv,11.7,100.0,747.7,,,,
2024-09-22_100003,,,,,,,VPMI.2024.266.0R2.csv,11.7,100.0,747.7,,,,
2024-09-22_102003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,747.8,,,,
2024-09-22_102003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,747.8,,,,
2024-09-22_104003,,,,,,,VPMI.2024.266.0R2.csv,11.7,100.0,748.1,,,,
2024-09-22_104003,,,,,,,VPMI.2024.266.0R2.csv,11.7,100.0,748.1,,,,
2024-09-22_110003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.1,,,,
2024-09-22_110003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.1,,,,
2024-09-22_112003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.3,,,,
2024-09-22_112003,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.3,,,,
2024-09-22_114002,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.5,,,,
2024-09-22_114002,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.5,,,,
2024-09-22_120002,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.7,,,,
2024-09-22_120002,,,,,,,VPMI.2024.266.0R2.csv,11.8,100.0,748.7,,,,
2024-09-22_122002,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,748.8,,,,
2024-09-22_122002,,,,,,,VPMI.2024.266.0R2.csv,12.0,100.0,748.8,,,,
2024-09-22_124002,,,,,,,VPMI.2024.266.0R2.csv,12.1,100.0,749.1,,,,
2024-09-22_124002,,,,,,,VPMI.2024.266.0R2.csv,12.1,100.0,749.1,,,,
2024-09-22_130002,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,749.3,,,,
2024-09-22_130002,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,749.3,,,,
2024-09-22_132002,,,,,,,VPMI.2024.266.0R2.csv,12.3,100.0,749.5,,,,
2024-09-22_132002,,,,,,,VPMI.2024.266.0R2.csv,12.3,100.0,749.5,,,,
2024-09-22_134002,,,,,,,VPMI.2024.266.0R2.csv,12.5,100.0,749.3,,,,
2024-09-22_134002,,,,,,,VPMI.2024.266.0R2.csv,12.5,100.0,749.3,,,,
2024-09-22_140002,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,749.5,,,,
2024-09-22_140002,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,749.5,,,,
2024-09-22_142002,,,,,,,VPMI.2024.266.0R2.csv,12.3,100.0,749.5,,,,
2024-09-22_142002,,,,,,,VPMI.2024.266.0R2.csv,12.3,100.0,749.5,,,,
2024-09-22_144002,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,749.7,,,,
2024-09-22_144002,,,,,,,VPMI.2024.266.0R2.csv,12.2,100.0,749.7,,,,
2024-09-22_150002,,,,,,,VPMI.2024.266.0R2.csv,12.5,100.0,749.8,,,,
2024-09-22_150002,,,,,,,VPMI.2024.266.0R2.csv,12.5,100.0,749.8,,,,
2024-09-22_152002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,749.9,,,,
2024-09-22_152002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,749.9,,,,
2024-09-22_154002,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,749.9,,,,
2024-09-22_154002,,,,,,,VPMI.2024.266.0R2.csv,12.4,100.0,749.9,,,,
2024-09-22_160002,,,,,,,VPMI.2024.266.0R2.csv,12.6,100.0,750.0,,,,
2024-09-22_160002,,,,,,,VPMI.2024.266.0R2.csv,12.6,100.0,750.0,,,,
2024-09-22_162002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,749.9,,,,
2024-09-22_162002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,749.9,,,,
2024-09-22_164002,,,,,,,VPMI.2024.266.0R2.csv,12.8,100.0,749.8,,,,
2024-09-22_164002,,,,,,,VPMI.2024.266.0R2.csv,12.8,100.0,749.8,,,,
2024-09-22_170002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,749.9,,,,
2024-09-22_170002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,749.9,,,,
2024-09-22_172002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,749.7,,,,
2024-09-22_172002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,749.7,,,,
2024-09-22_174002,,,,,,,VPMI.2024.266.0R2.csv,13.2,100.0,749.8,,,,
2024-09-22_174002,,,,,,,VPMI.2024.266.0R2.csv,13.2,100.0,749.8,,,,
2024-09-22_180002,,,,,,,VPMI.2024.266.0R2.csv,13.1,100.0,749.7,,,,
2024-09-22_180002,,,,,,,VPMI.2024.266.0R2.csv,13.1,100.0,749.7,,,,
2024-09-22_182002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,749.4,,,,
2024-09-22_182002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,749.4,,,,
2024-09-22_184002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,749.2,,,,
2024-09-22_184002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,749.2,,,,
2024-09-22_190002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,749.1,,,,
2024-09-22_190002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,749.1,,,,
2024-09-22_192002,,,,,,,VPMI.2024.266.0R2.csv,13.2,100.0,748.9,,,,
2024-09-22_192002,,,,,,,VPMI.2024.266.0R2.csv,13.2,100.0,748.9,,,,
2024-09-22_194002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,748.9,,,,
2024-09-22_194002,,,,,,,VPMI.2024.266.0R2.csv,13.0,100.0,748.9,,,,
2024-09-22_200002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,748.5,,,,
2024-09-22_200002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,748.5,,,,
2024-09-22_202002,,,,,,,VPMI.2024.266.0R2.csv,12.8,100.0,748.0,,,,
2024-09-22_202002,,,,,,,VPMI.2024.266.0R2.csv,12.8,100.0,748.0,,,,
2024-09-22_204002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,747.7,,,,
2024-09-22_204002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,747.7,,,,
2024-09-22_210002,,,,,,,VPMI.2024.266.0R2.csv,12.8,100.0,748.1,,,,
2024-09-22_210002,,,,,,,VPMI.2024.266.0R2.csv,12.8,100.0,748.1,,,,
2024-09-22_212002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,748.1,,,,
2024-09-22_212002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,748.1,,,,
2024-09-22_214002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,748.0,,,,
2024-09-22_214002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,748.0,,,,
2024-09-22_220002,,,,,,,VPMI.2024.266.0R2.csv,12.6,100.0,748.3,,,,
2024-09-22_220002,,,,,,,VPMI.2024.266.0R2.csv,12.6,100.0,748.3,,,,
2024-09-22_222002,,,,,,,VPMI.2024.266.0R2.csv,12.3,100.0,747.9,,,,
2024-09-22_222002,,,,,,,VPMI.2024.266.0R2.csv,12.3,100.0,747.9,,,,
2024-09-22_224002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,748.0,,,,
2024-09-22_224002,,,,,,,VPMI.2024.266.0R2.csv,12.9,100.0,748.0,,,,
2024-09-22_230002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,748.0,,,,
2024-09-22_230002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,748.0,,,,
2024-09-22_232002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,748.0,,,,
2024-09-22_232002,,,,,,,VPMI.2024.266.0R2.csv,12.7,100.0,748.0,,,,
2024-09-22_234002,,,,,,,VPMI.2024.266.0R2.csv,12.5,100.0,748.1,,,,
2024-09-22_234002,,,,,,,VPMI.2024.266.0R2.csv,12.5,100.0,748.1,,,,
2024-09-22_000007,,,,,,,VPMI.2024.266.0R5.csv,,,,13.2,0.0,12.8,3.649
2024-09-22_000007,,,,,,,VPMI.2024.266.0R5.csv,,,,13.2,0.0,12.8,3.649
2024-09-22_002007,,,,,,,VPMI.2024.266.0R5.csv,,,,13.1,0.0,12.8,3.649
2024-09-22_002007,,,,,,,VPMI.2024.266.0R5.csv,,,,13.1,0.0,12.8,3.649
2024-09-22_004008,,,,,,,VPMI.2024.266.0R5.csv,,,,13.1,0.0,12.8,3.634
2024-09-22_004008,,,,,,,VPMI.2024.266.0R5.csv,,,,13.1,0.0,12.8,3.634
2024-09-22_010007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.9,0.0,12.8,3.649
2024-09-22_010007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.9,0.0,12.8,3.649
2024-09-22_012007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.4,0.0,12.8,3.651
2024-09-22_012007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.4,0.0,12.8,3.651
2024-09-22_014007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.3,0.0,12.8,3.65
2024-09-22_014007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.3,0.0,12.8,3.65
2024-09-22_020007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.9,0.0,12.7,3.649
2024-09-22_020007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.9,0.0,12.7,3.649
2024-09-22_022007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.9,0.0,12.7,3.651
2024-09-22_022007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.9,0.0,12.7,3.651
2024-09-22_024007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.3,0.0,12.7,3.649
2024-09-22_024007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.3,0.0,12.7,3.649
2024-09-22_030007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.0,0.0,12.7,3.649
2024-09-22_030007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.0,0.0,12.7,3.649
2024-09-22_032007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.0,0.0,12.7,3.649
2024-09-22_032007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.0,0.0,12.7,3.649
2024-09-22_034007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.1,0.0,12.6,3.649
2024-09-22_034007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.1,0.0,12.6,3.649
2024-09-22_040007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.1,0.0,12.6,3.649
2024-09-22_040007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.1,0.0,12.6,3.649
2024-09-22_042007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.8,0.0,12.6,3.649
2024-09-22_042007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.8,0.0,12.6,3.649
2024-09-22_044007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.8,0.0,12.6,3.651
2024-09-22_044007,,,,,,,VPMI.2024.266.0R5.csv,,,,11.8,0.0,12.6,3.651
2024-09-22_050007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.0,0.0,12.6,3.649
2024-09-22_050007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.0,0.0,12.6,3.649
2024-09-22_052007,,,,,,,VPMI.2024.266.0R5.csv,,,,12.4,0.0,12.6,3.65
